Wavelength (nm),Spectral photon flux (1/[s m2 nm])
722.89526,8838216110573382.0
723.31097,8810751912876825.0
723.72668,8791057296811248.0
724.1424,8750050652577410.0
724.55804,8700459281760496.0
724.97369,8649671766226668.0
725.38934,8623951870451016.0
725.80499,8576814984065309.0
726.22058,8543609533793301.0
726.63617,8521665319639850.0
727.05176,8455256935351301.0
727.46729,8432223507920785.0
727.88281,8385464918474714.0
728.29834,8366288442464903.0
728.71387,8319756326092504.0
729.12933,8274960232585126.0
729.5448,8242447323500322.0
729.96027,8187074661512407.0
730.37567,8168224197039148.0
730.79114,8119042174452781.0
731.20648,8065586379221946.0
731.62189,8045458421201464.0
732.03723,7972787530721652.0
732.45264,7951661778158973.0
732.86792,7897635251952813.0
733.28326,7865039201459878.0
733.69855,7825427944026042.0
734.11383,7772262749028231.0
734.52911,7695017052978986.0
734.94434,7643286135457736.0
735.35956,7614375337471030.0
735.77478,7567071627130366.0
736.18994,7526538221903965.0
736.60516,7491341706374728.0
737.02032,7427123441271383.0
737.43542,7362781893468503.0
737.85059,7325179967351675.0
738.26569,7271005470574160.0
738.68079,7230712862506789.0
739.09583,7184181467123569.0
739.51086,7142296073093689.0
739.9259,7123751370081513.0
740.34094,7112888323371618.0
740.75592,7091192838712282.0
741.1709,7064909285442774.0
741.58588,7083011116520818.0
742.00079,7032860726775378.0
742.41577,7027462399687295.0
742.83069,7010425044017858.0
743.24554,6998141194023430.0
743.6604,6975559146165858.0
744.07526,6943675340401144.0
744.49011,6936066735500205.0
744.90497,6893949719546016.0
745.31976,6843751567901786.0
745.7345,6808603368330173.0
746.14929,6754920720677544.0
746.56403,6750970827600932.0
746.97876,6714452131977358.0
747.39349,6688350815723118.0
747.80817,6608150122550165.0
748.22284,6580790017490504.0
748.63751,6541667953710908.0
749.05212,6515003408375726.0
749.4668,6445864395463946.0
749.88135,6431710760558554.0
750.29596,6380815544675159.0
750.71051,6350883690054223.0
751.12506,6292841976474650.0
751.53961,6256125367629441.0
751.9541,6204852967967010.0
752.36859,6183285177428766.0
752.78308,6119313651398191.0
753.19751,6102998130764775.0
753.612,6057500881290788.0
754.02637,5983746635473914.0
754.4408,5981003811885062.0
754.85516,5951848936464781.0
755.26953,5882520796865443.0
755.6839,5851032939919804.0
756.09821,5795571161734674.0
756.51251,5794773215307309.0
756.92682,5737360896653739.0
757.34106,5686493547056815.0
757.75531,5649469121243956.0
758.16956,5640430772879871.0
758.5838,5575809302585361.0
758.99799,5527081074305400.0
759.41217,5477573016076048.0
759.82629,5472874703680350.0
760.24048,5437913848702571.0
760.65454,5369206785217567.0
761.06866,5348263692708546.0
761.48273,5326432789601632.0
761.89679,5272186601057675.0
762.31085,5279065291308499.0
762.72491,5225302624251950.0
763.13892,5197569085334310.0
763.55286,5190966761151428.0
763.96686,5173199418934867.0
764.3808,5118116065116355.0
764.79474,5113723547757039.0
765.20862,5118759943795986.0
765.62256,5077144508660954.0
766.03644,5045268916663394.0
766.45026,5015242041326837.0
766.86407,4990590391229984.0
767.27789,4970692202556161.0
767.69171,4955202398693943.0
768.10547,4921897605692614.0
768.51923,4902300806077050.0
768.93298,4870950515405531.0
769.34668,4843658597332435.0
769.76038,4819980351527516.0
770.17407,4823181710485434.0
770.58777,4775136834403080.0
771.0014,4754420997606176.0
771.41498,4710997633909005.0
771.82861,4681891718031885.0
772.24219,4656484299813067.0
772.65576,4644611758711934.0
773.06927,4617167649412992.0
773.48285,4595105548338484.0
773.8963,4566674211700944.0
774.30981,4548260480621364.0
774.72327,4497707652607023.5
775.13672,4453124648279827.5
775.55017,4416164535515230.5
775.96356,4378528542838625.5
776.37695,4380794458136323.5
776.79028,4343721859835777.0
777.20367,4327058073591628.0
777.617,4274140570916594.5
778.03027,4267636821119236.5
778.4436,4257395839295600.0
778.85687,4260875978824895.0
779.27008,4189628521631657.5
779.68335,4175625557289838.0
780.09656,4117510617625757.0
780.5097,4097265475813237.5
780.92291,4060332905214711.0
781.33606,4047779155293510.5
781.74915,4035517860714470.5
782.16229,4003849113279177.5
782.57538,3969681487082956.0
782.9884,3950473758735339.5
783.40149,3937770190404639.0
783.81451,3898653625945588.5
784.22748,3867249460941969.0
784.6405,3846704731891860.5
785.05347,3838877875637451.0
785.46643,3798256651962945.0
785.87933,3782855116138904.0
786.29224,3760791023019119.0
786.70514,3743821172034322.5
787.11798,3711433131373653.0
787.53082,3699364983892152.0
787.94366,3697718404830055.5
788.35645,3658237397149696.5
788.76923,3623319129972608.0
789.18201,3612003320419039.5
789.59473,3590112145075479.5
790.00745,3579760048370280.0
790.42017,3557480192550876.0
790.83282,3535953624010370.0
791.24554,3501595435124107.0
791.65814,3492896232400720.0
792.0708,3456422694373566.5
792.4834,3449792391607316.5
792.89594,3434952703154940.0
793.30853,3418473725411496.0
793.72107,3395868563011875.0
794.13354,3369820221901762.5
794.54608,3340325451664909.0
794.9585,3335942394385231.5
795.37097,3312513946339081.5
795.78339,3307792740175808.5
796.1958,3274360741583548.0
796.60822,3287381978501848.0
797.02057,3246587408738844.5
797.43292,3219175385232276.5
797.84528,3205109711192936.0
798.25757,3184191040420385.5
798.66986,3177425799512362.0
799.08209,3155811630531614.5
799.49438,3145129127055360.0
799.90656,3125384644036252.0
800.31879,3086348418760023.0
800.73096,3083729034590857.0
801.14313,3070564035319065.0
801.55524,3054752014381481.5
801.96741,3032482249064650.0
802.37946,3017355530024986.5
802.79156,2989612041551283.0
803.20361,3017412410649145.0
803.61566,2969608842499145.0
804.02765,2952147381517863.5
804.43964,2930648641387896.0
804.85162,2926821728753653.5
805.26355,2886783609832044.0
805.67548,2878804266880553.5
806.0874,2851401122230743.0
806.49927,2853252685767345.5
806.91113,2830989327164239.5
807.32294,2792837445987152.5
807.7348,2787265607002506.0
808.14655,2778621456210845.5
808.55835,2755318397351356.5
808.97009,2738893176321881.5
809.38184,2713922564383424.0
809.79352,2711558893611020.5
810.2052,2668942845107843.5
810.61688,2658872843798178.5
811.02856,2652509976964161.0
811.44019,2641951104394827.5
811.85175,2647315895398074.5
812.26337,2602595316923265.0
812.67493,2611106102053755.5
813.08643,2574339620027488.5
813.49792,2549727400584311.0
813.90942,2538622758129752.5
814.32092,2521502912852640.0
814.73236,2491282587329625.0
815.1438,2491383268720870.5
815.55518,2460222339186454.5
815.96655,2457130080032979.0
816.37793,2435741184050185.5
816.78925,2413561651030658.0
817.20056,2406028563827329.5
817.61188,2391330521009969.5
818.02313,2383139063992488.5
818.43439,2363156551687516.5
818.84564,2336440036392113.0
819.25684,2306439951852760.5
819.66803,2323375158126746.5
820.07916,2289345112171097.0
820.4903,2290125885540262.5
820.90143,2266297721784576.0
821.3125,2252788974681342.0
821.72357,2224042165941378.2
822.13464,2218737199754577.0
822.54565,2204847348536243.0
822.95667,2211300903570775.0
823.36768,2187399706154520.5
823.77863,2154454825568277.5
824.18958,2170795670647725.8
824.60046,2136437976832473.2
825.01135,2128840610476514.2
825.42224,2102449874423247.0
825.83307,2105136756908296.5
826.2439,2087245961952210.0
826.65472,2067503686770483.0
827.06549,2052221008046791.8
827.47626,2045745948250679.8
827.88696,2030293316076831.5
828.29767,2012675682300570.2
828.70837,2002517941074729.8
829.11908,1986100293222636.0
829.52972,1994231395316052.0
829.94031,1980950174118132.5
830.35089,1956903809095757.2
830.76147,1975263972091429.8
831.17206,1949580308493166.8
831.58258,1956071038787248.5
831.9931,1932973636324087.8
832.40356,1917374221793910.8
832.81403,1906149874959083.0
833.22449,1882169848637395.0
833.63489,1860676952652185.0
834.04529,1865233959898840.8
834.45563,1874799205273295.8
834.86597,1837770698474107.5
835.27631,1830226829067562.8
835.68658,1830885814540571.8
836.09686,1812737847972347.2
836.50714,1816594900795721.5
836.91736,1800653772507538.2
837.32758,1803335576001251.2
837.73773,1784531284152745.8
838.14789,1763732528293157.2
838.55804,1757626128234974.5
838.96814,1756597833235142.8
839.37823,1773740057906429.0
839.78833,1746098803805797.5
840.19836,1743987122942198.5
840.6084,1711569091325181.8
841.01837,1734803611470916.0
841.42834,1723324711252478.5
