Wavelength (nm),Spectral photon flux (1/[s m2 nm])
698.75537,3.842539807749006e+16
699.17206,3.815506451477006e+16
699.58868,3.79071269985308e+16
700.00531,3.764587568105164e+16
700.42194,3.744553031928144e+16
700.8385,3.732205012058931e+16
701.25513,3.706441900366335e+16
701.67169,3.688371823465174e+16
702.0882,3.656935294500554e+16
702.50476,3.635267360583449e+16
702.92126,3.6146224414115704e+16
703.33777,3.5897492292066004e+16
703.75427,3.5668950792070256e+16
704.17072,3.5463919226371464e+16
704.58716,3.52830095695022e+16
705.0036,3.506485361654983e+16
705.42004,3.481534543153362e+16
705.83643,3.454118339779796e+16
706.25281,3.4333247299129816e+16
706.66919,3.4113403181238932e+16
707.08557,3.394047764378666e+16
707.50189,3.3790800107976804e+16
707.91821,3.3537672428612624e+16
708.33453,3.3326723113638876e+16
708.75085,3.3053275423230012e+16
709.16711,3.292349186894988e+16
709.58337,3.269626958374042e+16
709.99963,3.2507278287820804e+16
710.41589,3.2341781249574104e+16
710.83209,3.2157726471391844e+16
711.24829,3.201306348677647e+16
711.66449,3.174598744591164e+16
712.08063,3.1570421532810816e+16
712.49677,3.139009405070422e+16
712.9129,3.1137206767123056e+16
713.32904,3.0993447574837796e+16
713.74512,3.0823209431678216e+16
714.16125,3.0620206030450936e+16
714.57727,3.0420521378900588e+16
714.99335,3.0210630746263612e+16
715.40936,2.9960640649124964e+16
715.82538,2.975823065474377e+16
716.24139,2.960549252436448e+16
716.65741,2.9363511154854656e+16
717.07336,2.91414157478995e+16
717.48932,2.898065903995395e+16
717.90527,2.876855863083763e+16
718.32117,2.857124567271934e+16
718.73712,2.8363441373669692e+16
719.15302,2.8211394647313516e+16
719.56885,2.8034945445408508e+16
719.98474,2.788054495546958e+16
720.40057,2.7705841090725616e+16
720.81641,2.7548563856610576e+16
721.23218,2.738451655365645e+16
721.64801,2.723917762025065e+16
722.06378,2.702717586411482e+16
722.47949,2.6823449327207492e+16
722.89526,2.6665255016372736e+16
723.31097,2.6513123932417176e+16
723.72668,2.6368882721580548e+16
724.1424,2.636034195658509e+16
724.55804,2.616028193011766e+16
724.97369,2.5951055095681796e+16
725.38934,2.576403213220081e+16
725.80499,2.553659781146671e+16
726.22058,2.5401369017824504e+16
726.63617,2.5268406574627548e+16
727.05176,2.511309793458078e+16
727.46729,2.4996476185760916e+16
727.88281,2.4771340677587444e+16
728.29834,2.4620208241297932e+16
728.71387,2.4481987878114204e+16
729.12933,2.4275980530022776e+16
729.5448,2.414241284598859e+16
729.96027,2.3902861930485504e+16
730.37567,2.3791880985053316e+16
730.79114,2.3613762189405068e+16
731.20648,2.3412380070798984e+16
731.62189,2.3164229886472144e+16
732.03723,2.294728924293539e+16
732.45264,2.2835951672582892e+16
732.86792,2.2638255383069396e+16
733.28326,2.2484903895670356e+16
733.69855,2.229936841013336e+16
734.11383,2.203468306188302e+16
734.52911,2.1848078434327796e+16
734.94434,2.1676010206211736e+16
735.35956,2.145705586072701e+16
735.77478,2.1288901341999844e+16
736.18994,2.102684855612153e+16
