Wavelength (nm),Spectral photon flux (1/[s m2 nm])
866.39148,5806832767628926.0
866.79993,5783978422964482.0
867.20837,5756724687408132.0
867.61682,5728010042040389.0
868.02521,5688910416655677.0
868.43359,5666892549758201.0
868.84192,5608997391842304.0
869.25024,5578089942092029.0
869.65857,5549835278078556.0
870.06683,5497157970610964.0
870.4751,5445719066997378.0
870.8833,5405620968658992.0
871.2915,5370784574720300.0
871.69965,5324559296297843.0
872.10779,5296173292925035.0
872.51593,5270946738119342.0
872.92401,5248786975634240.0
873.33209,5186752189389635.0
873.74017,5171661949795166.0
874.14819,5130294605443622.0
874.55615,5101021657211682.0
874.96417,5039277002838223.0
875.37207,5016137455247682.0
875.78003,4972241733872100.0
876.18793,4963952143286510.0
876.59576,4922459662124826.0
877.0036,4896892054235905.0
877.41144,4849940463243710.0
877.81921,4821198852748790.0
878.22699,4795709556879454.0
878.63477,4738320818802562.0
879.04248,4732368690497427.0
879.45013,4684936127200084.0
879.85779,4650727368536328.0
880.26544,4629559870653384.0
880.6731,4617910322937991.0
881.08063,4580325552180236.0
881.48822,4536449777679653.0
881.89575,4542200726813050.0
882.30328,4472641915571795.5
882.71075,4421915364293067.0
883.11823,4405590232849964.0
883.52563,4364960317100053.5
883.93304,4332916409598700.0
884.34045,4304341211011764.5
884.7478,4281203299246989.0
885.15509,4247226454990225.0
885.56244,4245251526031051.0
885.96973,4202403354279305.0
886.37695,4188167831241381.5
886.78418,4154846589977533.0
887.19141,4139592926538241.5
887.59857,4081866809468254.0
888.00568,4080584329627757.0
888.41284,4032624702114333.5
888.81989,4023939487121716.0
889.22699,3992316093268791.0
889.63403,3954012307409149.0
890.04102,3965279191554752.5
890.44806,3961719874154824.5
890.85498,3904109200217967.5
891.26196,3876064697220990.5
891.66882,3827439953130576.5
892.07574,3844304747922855.5
892.4826,3758777074169744.0
892.8894,3774764720583868.0
893.2962,3711415382220043.0
893.703,3705964651081133.0
894.10974,3689760778092437.5
894.51648,3661473935772372.5
894.92316,3632959836047829.5
895.32983,3639001893753485.0
895.73651,3593802222802806.5
896.14313,3594963850873954.0
896.54974,3551900212592692.0
896.9563,3513920504836649.5
897.36285,3511489964698485.5
897.76935,3463287723410828.0
898.17584,3435795986254290.0
898.58228,3414787241274571.5
898.98871,3369931275023994.0
899.39514,3348227528797402.5
899.80151,3324494427349388.5
900.20789,3303249732675743.0
900.6142,3298826541953342.0
901.02051,3234578506405958.0
901.42676,3236950026095351.0
901.83301,3187140139712197.5
902.2392,3199190643328247.5
902.64545,3141317098961973.5
903.05157,3118097064281340.0
903.4577,3089270879688563.0
903.86383,3075875370072671.5
904.2699,3084062682642317.5
904.67596,3044816928113610.5
905.08203,3005754907319270.0
905.48798,3025622437461286.5
905.89398,2980318157920619.0
906.29993,2967754227321836.5
906.70587,2957220471463175.0
907.11176,2945323573715047.0
907.51764,2901004986153464.5
907.92346,2881762857931872.0
908.32928,2871560327678460.0
908.73505,2881947477371022.5
909.14081,2837938004054592.0
909.54651,2798323123218999.0
909.95221,2776097864140302.5
910.35791,2778464095307249.0
910.76355,2785039201422366.0
911.16919,2717473260234780.0
911.57477,2732069917539324.5
911.98035,2700781437348483.0
912.38586,2652561858884988.5
912.79138,2677628581130201.5
913.1969,2656568625575136.5
913.60236,2605757360011689.5
914.00775,2598370576371734.0
914.41315,2585532738701992.5
914.81854,2584273996280591.5
915.22388,2577291793908141.5
915.62921,2529828912920058.0
916.03448,2509744085004731.5
916.43976,2496788520859936.5
916.84497,2484245478884172.5
917.25018,2456165391983315.5
917.65533,2458633493795607.5
918.06049,2447886226324418.0
918.46564,2420971430137113.0
918.87073,2389541875763088.5
919.27582,2403149815317217.0
919.68085,2385943305805534.5
920.08582,2360322145167924.0
920.49084,2350384435201400.5
