Wavelength (nm),Spectral photon flux (1/[s m2 nm])
883.93304,109269916180195.84
884.34045,107042540235549.61
884.7478,103266151576450.5
885.15509,103291338120915.98
885.56244,115997963224306.02
885.96973,105181528392777.5
886.37695,118263126857582.66
886.78418,105438931114293.0
887.19141,120206158774795.77
887.59857,86748093144276.97
888.00568,101874906364877.11
888.41284,99051465632283.36
888.81989,110483574903223.58
889.22699,103683831966487.97
889.63403,106726858767206.5
890.04102,103292050754785.66
890.44806,106721109534164.88
890.85498,93363436172189.03
891.26196,102184652231363.33
891.66882,110680430095444.8
892.07574,112816314488016.55
892.4826,98715807674721.16
892.8894,96381729536235.02
893.2962,99645091652380.36
893.703,106087203751123.44
894.10974,95011904910463.55
894.51648,85464240088300.44
894.92316,92910792776907.17
895.32983,104955851221180.2
895.73651,88701901222914.39
896.14313,96132481826140.33
896.54974,103706801629218.28
896.9563,100285234550110.02
897.36285,101327616705287.38
897.76935,88405037400579.08
898.17584,103457617537683.92
898.58228,104058806114287.19
898.98871,85908001080141.36
899.39514,90587531714527.05
899.80151,100926752003070.12
900.20789,92264960946046.62
900.6142,80298838245412.31
901.02051,80257522511930.97
901.42676,92231551117018.2
901.83301,86477838318162.52
902.2392,87338154100444.3
902.64545,88954697685455.2
903.05157,91828305290592.4
903.4577,87129896222131.88
903.86383,93576944500644.7
904.2699,79106443677612.11
904.67596,91234104870758.88
905.08203,99152394819171.9
905.48798,81727286220143.12
905.89398,82469582133936.84
906.29993,98818354658810.64
906.70587,95633662069239.6
907.11176,83215265007551.72
907.51764,70473291649183.39
907.92346,95349687266352.0
908.32928,84561131553671.28
908.73505,77610793825072.42
909.14081,78465999041823.36
909.54651,76169027533974.48
909.95221,81758898948497.25
910.35791,73427724684579.55
910.76355,82613092792734.78
911.16919,78406039973500.88
911.57477,83941933547722.61
911.98035,79059333163123.52
912.38586,67121996429142.164
912.79138,77145772902887.42
913.1969,85240318488130.83
913.60236,75335396465964.7
914.00775,67303583908067.44
914.41315,69182600271069.375
914.81854,82506801002573.0
915.22388,61726697778064.57
915.62921,62389724969568.66
916.03448,70040002372246.484
916.43976,74009263237959.28
916.84497,62143862274809.766
917.25018,67894002705229.85
917.65533,65388453335131.984
918.06049,78865534688160.48
918.46564,53569956734623.22
918.87073,58859162971115.91
919.27582,85043614779300.2
919.68085,72181459313636.16
920.08582,60291916798675.78
920.49084,73769942888652.77
